simulation_number,Target_Effluent_S_O2 (mg/L),Target_Wastage_S_O2 (mg/L),Target_Effluent_S_N2 (mg/L),Target_Wastage_S_N2 (mg/L),Target_Effluent_S_NH4 (mg/L),Target_Wastage_S_NH4 (mg/L),Target_Effluent_S_NO3 (mg/L),Target_Wastage_S_NO3 (mg/L),Target_Effluent_S_PO4 (mg/L),Target_Wastage_S_PO4 (mg/L),Target_Effluent_S_F (mg/L),Target_Wastage_S_F (mg/L),Target_Effluent_S_A (mg/L),Target_Wastage_S_A (mg/L),Target_Effluent_S_I (mg/L),Target_Wastage_S_I (mg/L),Target_Effluent_S_ALK (mg/L),Target_Wastage_S_ALK (mg/L),Target_Effluent_X_I (mg/L),Target_Wastage_X_I (mg/L),Target_Effluent_X_S (mg/L),Target_Wastage_X_S (mg/L),Target_Effluent_X_H (mg/L),Target_Wastage_X_H (mg/L),Target_Effluent_X_PAO (mg/L),Target_Wastage_X_PAO (mg/L),Target_Effluent_X_PP (mg/L),Target_Wastage_X_PP (mg/L),Target_Effluent_X_PHA (mg/L),Target_Wastage_X_PHA (mg/L),Target_Effluent_X_AUT (mg/L),Target_Wastage_X_AUT (mg/L),Target_Effluent_X_MeOH (mg/L),Target_Wastage_X_MeOH (mg/L),Target_Effluent_X_MeP (mg/L),Target_Wastage_X_MeP (mg/L),Target_Effluent_COD (mg/L),Target_Wastage_COD (mg/L),Target_Effluent_BOD (mg/L),Target_Wastage_BOD (mg/L),Target_Effluent_TN (mg/L),Target_Wastage_TN (mg/L),Target_Effluent_TKN (mg/L),Target_Wastage_TKN (mg/L),Target_Effluent_TP (mg/L),Target_Wastage_TP (mg/L),Target_Effluent_TSS (mg/L),Target_Wastage_TSS (mg/L),Target_Effluent_VSS (mg/L),Target_Wastage_VSS (mg/L),Target_Effluent_H2O (mg/L),Target_Wastage_H2O (mg/L)
1501,7.93193226152561,7.931932261525607,3.9512201063118546,3.9512201063118546,20.974245234644933,20.974245234644933,121.35228875349512,121.35228875349512,144.84447996182138,144.84447996182138,1.4157345965902224,1.4157345965902224,0.014197506968467772,0.014197506968467772,199.99993532296878,199.99993532296878,0.1977537168901745,0.1977537168901745,5.611515430397617,2554.4351233993452,0.0048316362053212845,2.199423913102578,0.33253816603615377,151.3757169038676,0.025665459778976253,11.683252542168432,0.008711679073751538,3.965670109223452,1.910555955378066e-06,0.0008697100272059149,0.02719861758003749,12.381165999828983,2.7353084400460535e-05,0.012451481314182576,0.20484521951227558,93.24821967842803,207.43161864708154,2933.5054198948674,1.2464488321675065,101.71270687771027,144.50840711036128,207.826494284989,23.156118356866155,86.4742055314939,144.97329038678345,197.05021650353507,4.792092511345886,2181.423107072083,3.959404871350401,1802.3728165030236,996800.5372229939,994983.7922311213
1502,6.038574300508367,6.0385743005083645,41.788426916652774,41.78842691665275,5.476506394189818,5.4765063941898156,89.48913386110253,89.4891338611025,141.58504510881403,141.58504510881394,0.2329895643664502,0.23298956436645007,0.002836882315385922,0.002836882315385921,199.99999999993105,199.99999999993094,15.85090543247097,15.850905432470967,443.8302520738279,12386.706777454094,1.6009630154515506,44.68072949351001,83.28669053158451,2324.419773683414,3.0407456153645014,84.86312987084078,1.0175964279036025,28.399750831157714,0.005504803059960461,0.15363166673014428,6.812319049049763,190.1226834826211,0.051409229933729206,1.43476262347681,16.65069533533714,464.6985639123043,738.8123015349511,15231.182552097822,53.87748381009341,1499.0983577068182,112.43305636803716,528.4523857636262,22.943922506934662,438.9632519025237,152.34169877600877,441.72612067483794,437.88648508063574,12220.824216375462,363.1381836194831,10134.699424327651,996491.6347666581,986849.3572656302
1503,5.427005433220215,5.427005433220217,8.354450860997511,8.354450860997515,15.556458746859644,15.55645874685965,117.15011451049561,117.15011451049567,142.54193018289277,142.54193018289283,2.178697756767566,2.178697756767567,0.006230159131485173,0.006230159131485177,199.99999999999963,199.99999999999972,0.15128491242902656,0.1512849124290266,394.2265746120293,13862.885326620282,0.7504045429167536,26.387800308154155,50.245890818221596,1766.8850032050445,2.830075984165471,99.5189603154436,0.9558409441134533,33.61192332549806,0.0005953346432693062,0.02093480354217337,3.963747207249969,139.38424382449287,0.0015687916399652261,0.05516619123812521,14.646111071385365,515.0270715853553,654.202216415125,16097.26719699286,34.32311673270252,1153.4420808460804,146.6792618446901,553.4903272489388,29.529147334194516,436.34021273844326,151.6180527542495,460.95731142528547,365.2992435684636,12845.662493642098,301.9309314374374,10617.330612975693,996535.9275137,986240.1181169085
1504,7.895733242784553,7.895733242784556,8.904072491432657,8.90407249143266,19.256999804183206,19.256999804183206,119.4234655312637,119.42346553126373,145.43341807035242,145.43341807035242,2.409987374593156,2.4099873745931566,0.008338259540454609,0.00833825954045461,200.00000000000028,200.00000000000037,0.12989372860402187,0.12989372860402193,31.805098761708155,12645.154348357926,0.01990781773914907,7.9150022434012355,1.360569172241554,540.9386499162696,0.12515634820059718,49.75998825002064,0.04279175168707933,17.013256552788718,1.0053484903462263e-05,0.003997090821683678,0.11375046499411522,45.22520737397704,0.00010251289062326905,0.04075734316499734,1.1553837098115711,459.36047712373266,235.84281825250238,13491.41551886655,2.651817794896421,366.6664006539399,141.50162656360897,438.48712120139805,22.07816103234527,319.06365567013427,146.08783506814697,396.06064864727784,26.601785400437727,10576.407413499988,21.97762342586753,8737.921001671997,996783.4834385093,987950.5367571454
1505,7.8356796640658075,7.835679664065808,8.308937740433944,8.308937740433944,15.106239243654178,15.106239243654178,116.9389855653088,116.93898556530878,142.03845721987707,142.0384572198771,2.9995378561022332,2.9995378561022337,0.005095933740767867,0.005095933740767867,199.99999999997505,199.999999999975,0.11880958728097094,0.11880958728097095,489.03836388630515,15587.546842350783,0.9652262447810058,30.76549901816731,66.62382628779237,2123.559396904581,3.880418908606217,123.6839805882905,1.3334521800425103,42.50228581919535,0.00015984464344613426,0.005094867910597576,5.283662314618532,168.41078310049994,0.0015050314023179576,0.047971180208459335,18.213128797745217,580.5229594351906,768.7962912765647,18236.97623062005,45.65865312415182,1388.8058464367518,149.2597407979343,616.2125589939242,32.32075523262554,499.2735734286154,153.55820214611805,508.29127376544545,458.22712301244223,14605.473254962559,378.5095324172462,12064.564873691168,996459.8177597614,984807.4972872706
1506,7.924458872166979,7.924458872166981,8.651344678511608,8.65134467851161,19.965761509481144,19.965761509481148,119.95041240253269,119.95041240253272,145.83837171289227,145.83837171289233,3.5693737241970753,3.569373724197076,0.006655237538574896,0.006655237538574896,200.00000000813287,200.00000000813293,0.10507021812253713,0.10507021812253715,449.5118873117032,14848.548489235527,0.1899809769347944,6.2755665148684185,13.09979167871587,432.7202404002641,1.5601410125641841,51.53552137107438,0.5386224165374188,17.792101377286208,6.835180923976775e-05,0.002257838296320499,1.1191004995857978,36.96680444160257,0.001143881675654096,0.03778539123511975,16.120914060561017,532.5157818419432,669.0569988011816,15579.6249087715,11.615261673960001,301.55034015328994,152.12562443249314,475.7308272040323,32.17521202996045,355.78041480149955,154.5361039967969,432.0037608069106,369.33676836812214,12200.155477020307,305.2029244471787,10081.647561787253,996489.6891151965,986557.0988457574
1507,7.713144623812155,7.7131446238121475,5.222750349461422,5.222750349461417,21.386455047857556,21.386455047857535,121.46152140300693,121.46152140300683,145.65546055381915,145.655460553819,3.0511135973011796,3.051113597301176,0.010001123515840227,0.010001123515840218,199.9999998820247,199.99999988202453,0.1140795788834938,0.1140795788834937,669.9114405119684,14907.685509592673,0.34883311956583296,7.762659550706194,23.99597452816636,533.9876588593794,2.42008793852331,53.85474513689745,0.8308352348335805,18.488757830022916,0.00019310698255452599,0.004297251832912742,1.989902341197154,44.28173114150504,0.001873292187213185,0.04168677993199943,24.230808726528004,539.2134755335911,901.7275461492453,15750.637716135836,18.49319042852207,364.88603048475824,160.34010952917782,487.65241589113003,38.87858812617092,366.19089448812326,158.76390733777194,436.71212823039,555.1729398177087,12354.384609275166,458.7250136036791,10208.10785521298,996331.7079920763,986438.7401778253
1508,7.8188074794454625,7.818807479445457,60.20797765753652,60.20797765753647,0.04953886291514927,0.04953886291514923,85.60294548552825,85.60294548552815,145.55405061116736,145.5540506111672,0.39003025603703917,0.39003025603703867,0.002093501771116503,0.0020935017711165007,199.99999989638852,199.99999989638837,12.807975149101816,12.807975149101805,17.35214243742376,9774.255173451016,0.017036473919311027,9.596442856765293,1.144386287670194,644.6191663666111,0.04158341243667361,23.423440973045118,0.014040211697994198,7.908684032554654,1.0476693284189913e-06,0.0005901396551056448,0.10979264236436578,61.84488782908393,0.001772871291442473,0.9986372838235846,0.6313518920816829,355.63300149832526,219.05706595568034,10714.131825270373,1.0252643621488997,419.4303704106319,88.10261292676661,334.62527110019107,2.4996674412383797,249.0223256146629,145.90126143188903,338.94067701451604,14.871477480755,8376.926147726504,12.326429385992192,6943.330867107639,996835.5865321509,989857.9566644602
1509,7.896129099658193,7.896129099658193,3.6192163391806416,3.6192163391806416,20.738687331877895,20.7386873318779,121.10426426508985,121.10426426508988,144.49104773135412,144.49104773135412,0.8280556660898721,0.8280556660898722,0.008522049139748192,0.008522049139748192,199.9998226901748,199.9998226901748,0.36279053831543623,0.36279053831543623,7.961825880840582,3750.6590125906882,0.008280410094536703,3.9007377470734266,0.5580186442602116,262.87156848338844,0.039611707166631385,18.660293343785536,0.013396535849800509,6.310843602277289,3.253337528747909e-06,0.0015325830915947636,0.0445375806791505,20.98077512285469,7.053660370129515e-05,0.033228401669325267,0.2914755889575202,137.3083964702683,209.44867788178308,4257.910320276286,0.9685083330970535,174.27869136394597,144.0723109831202,240.2128858420509,22.968046718030354,119.10862157696107,144.66513075626193,222.6055982752306,6.8902847739071555,3245.8771484516365,5.693474499418638,2682.083452187384,996802.0007179794,994103.8372306352
1510,7.69628846081818,7.696288460818181,4.992451699740437,4.992451699740436,17.145717172095164,17.145717172095164,118.80213225445209,118.80213225445209,142.37620255762363,142.37620255762366,2.325035124347323,2.325035124347323,0.004619201867277037,0.0046192018672770365,200.00000000000006,200.00000000000006,0.1425338878605673,0.14253388786056728,268.52880796883363,13245.918674955956,0.5126200749043782,25.28638872936609,34.62582125925351,1708.013437824018,2.017813830313695,99.53419187947469,0.6854209076050615,33.81026292458307,0.00028107107783067206,0.013864600476159745,2.691648388827183,132.77292641212318,0.0010082907294163175,0.049736700890992566,9.981423712712989,492.3610533966186,510.7066469194249,15413.869138727629,24.256762237998398,1115.8063871226539,146.1621512861381,539.7698684566645,27.360019031686036,420.96773620221245,148.6119187909733,448.84634204438305,249.37601181568536,12301.154565058087,206.04012780827907,10163.493434353439,996624.2410363515,986685.3772583244
1511,5.753919768698237,5.753919768698232,24.628410016747424,24.62841001674741,6.692915631391267,6.692915631391262,103.08193057654736,103.08193057654731,140.43354515400893,140.4335451540088,0.2340563109236228,0.2340563109236226,0.0019071437172742502,0.001907143717274249,200.0000000051137,200.0000000051136,5.712440866065713,5.71244086606571,963.2747198127529,12627.205307302496,3.6019039735263405,47.21600186886128,212.6728521664969,2787.8482766764255,8.05313453378475,105.56550590800789,2.6991902244931083,35.38266750607106,0.014065885804890014,0.1843843965114578,16.689250445101912,218.77309500684922,0.07704736278195683,1.0099848446381972,36.483845030107304,478.2529761442555,1404.5418902772224,15987.028534618905,136.79525012530328,1791.1487777225746,147.81050505269042,584.0676955495117,44.72857447614307,480.98576497296426,165.0449805170312,463.0272359040891,984.1057696289553,12900.271689494031,815.8546136959327,10694.73068913411,996069.9614094405,986363.2198300264
1512,6.768888879688331,6.768888879688336,20.87398621256875,20.873986212568767,10.968249712386475,10.968249712386482,111.96683255346339,111.96683255346348,143.7294185110042,143.72941851100433,2.319364968116893,2.3193649681168953,0.005523214484985551,0.0055232144849855554,200.0000000000121,200.00000000001225,0.14388950181820231,0.1438895018182024,442.52166959397215,13093.98370647123,0.5937965423859618,17.570127713959636,39.99727186370061,1183.4982602482023,2.5863001859357557,76.52726368351307,0.8769868818704349,25.94958107370592,0.0002778393670930813,0.008221120898036675,3.415844137692076,101.07303338122125,0.001644002384410253,0.048645166811038185,16.285741537872354,481.88653572685297,691.4400483456676,14674.98550080164,28.076584876807857,783.1143185210058,137.09880760158134,482.86404146478213,25.131975048117976,370.8972089113186,153.3254100912445,427.0066734659581,392.85204058468923,11624.285480052713,324.61670144284176,9605.237645064928,996517.35590795,987195.8802150921
1513,7.880939951877438,7.880939951877439,4.847544892748758,4.8475448927487585,20.429811226277955,20.429811226277955,120.90373908844383,120.90373908844383,144.68107635501,144.68107635501,1.9019787883923114,1.9019787883923112,0.01019719012755131,0.010197190127551312,199.99734607588132,199.9973460758813,0.15769110315647253,0.15769110315647253,11.776318872023925,5952.416955149123,0.010339631223393379,5.226233840383308,0.7081826691117828,357.95553540741224,0.057793664159531764,29.21218338106,0.01979144924358662,10.003716723768662,4.196371863856102e-06,0.002121083447550608,0.05755133820272876,29.08969815034983,4.6410017275719054e-05,0.02345824503589346,0.4301056316395389,217.39968848485447,214.5197124254944,6575.812249066177,1.843672738556616,240.27128670809168,143.68417003882496,291.7859907814477,22.780430950381135,170.88225169300387,144.94255724937145,267.2536391341331,10.075153737903033,5092.551975447752,8.320880054873163,4205.842934335971,996798.0436235182,992557.2150639858
1514,6.58081757019483,6.580817570194829,3.4014476124884876,3.401447612488487,23.510664910982854,23.510664910982847,104.92539850097982,104.9253985009798,139.41290845602066,139.4129084560206,0.20350987391292,0.20350987391291994,0.0037148767680249156,0.0037148767680249143,199.99999999955602,199.99999999955594,19.01251636328163,19.012516363281623,720.603070527995,13682.25276401809,3.150718977378675,59.823410695845574,188.2108192060998,3573.6012051876555,6.829879218399212,129.68045465776575,2.283010603979655,43.348036421348716,0.08026024977456406,1.5239194353057712,12.035151539399976,228.51413232901947,0.09027651960115603,1.7141006059463686,27.517935344463076,522.4892348168587,1131.1171244692841,17875.60311107392,119.35985264392198,2263.6398548065517,159.4755683753036,681.7058658685821,54.55016987432378,576.7804673676022,158.72847781230513,506.12536748431154,764.2028056361218,14510.09075221391,633.7812692073531,12033.74767199013,996178.2577501019,985032.6116829198
1515,7.847070176606316,7.8470701766063184,4.02667961543917,4.026679615439173,16.460658356315694,16.4606583563157,118.51737567766442,118.51737567766446,141.78636354611714,141.78636354611723,2.9995878966987104,2.9995878966987117,0.00403751293354981,0.004037512933549813,199.99999999998144,199.99999999998158,0.11714906902315858,0.11714906902315864,445.95295214839217,15244.075135410278,0.998158059372158,34.12018326323651,69.25128675612805,2367.2268867119883,3.4974300228197923,119.55316315736337,1.1736105846422498,40.11770265408196,0.00011670833216903008,0.003989458026776579,5.4277417758844955,185.53729277624822,0.0013571692534916874,0.04639231553917755,16.685114263010696,570.3497067188499,728.1313108805425,18153.520276186755,47.03045244336641,1536.1856448463232,151.49935913506187,630.376545694808,32.98198345739746,511.8591700171435,152.4496991249699,505.29736912464966,426.0437576016109,14563.516219734245,352.3488240464323,12044.391503097342,996485.2812923609,984870.562705747
1516,4.752831302482704,4.752831302482704,3.8038828814374925,3.803882881437493,20.178035603041263,20.178035603041266,121.04490274335018,121.0449027433502,143.78325470936986,143.78325470936983,3.1028138605790376,3.1028138605790376,0.0068396521783789625,0.006839652178378964,199.99999868388144,199.9999986838815,0.11813641150622116,0.11813641150622117,867.8624066662559,16423.665197671635,0.9309200729812385,17.616985696115613,63.96703171331014,1210.5295775903521,5.610426212825068,106.17323786340064,1.9384713639467142,36.68416148941203,0.0002801302754970538,0.005301261837309187,5.16343248546754,97.71420649254131,0.002567047844137632,0.0485795144652859,31.829663199211808,602.3532390884358,1146.6441494777541,18058.81415877252,45.1208434013878,813.9148171585198,165.94237001410414,571.5031976665656,44.89746727075401,450.45829492321536,162.4724908911371,496.90730742834637,756.946056437896,14324.653894605932,624.3401810418916,11815.184093841004,996183.9943348677,984896.3918662685
1517,7.468195899530188,7.468195899530182,3.9271387666570505,3.9271387666570474,22.061927260847447,22.06192726084743,122.14649050892929,122.1464905089292,145.58342710393495,145.58342710393484,3.0852170302656567,3.085217030265654,0.009945145740949877,0.00994514574094987,200.00000004903612,200.00000004903598,0.11303547208340023,0.11303547208340013,555.9743134563361,14402.75213411465,0.28043043944883855,7.264670349846429,19.315938638239327,500.38764329744157,2.1377758800379576,55.379997552519306,0.7355839853750972,19.055617424695615,0.00014830614679059453,0.0038419340974793254,1.600085112723128,41.45088849297716,0.0015348789563604279,0.03976169515260163,20.06047839317682,519.6752637590682,782.4038540579749,15210.334337966575,15.445155796513136,344.8424567468452,159.04544374204974,476.45190083146747,36.89895323312048,354.3054103225383,156.49338760363813,427.4422287247182,460.3739487108798,11926.183839439474,380.29132190893597,9851.60917625625,996409.3649008947,986794.9584938753
1518,7.821040168615754,7.821040168615756,4.283073862385057,4.2830738623850575,20.369777618934034,20.36977761893404,121.0328473255391,121.03284732553914,144.31772463180639,144.31772463180639,2.9177284185814774,2.9177284185814787,0.0047801016597189775,0.0047801016597189775,200.0000000000001,200.0000000000001,0.12042002237292072,0.12042002237292074,212.99330164997735,12793.538127874175,0.20418919950697242,12.26471578662829,13.998965485902486,840.8541362911313,1.1916723645747684,71.57833468948897,0.40386129288809874,24.258109569226452,7.212039479120839e-05,0.004331943837721909,1.1310780718868325,67.93871134063495,0.0006451927601633358,0.038753792316636886,7.794013346205741,468.1509049411647,432.4417874124845,13989.100866446137,11.462435834369858,564.7283252677195,148.90071051257587,468.4774907484671,27.867863187036793,347.44464342292804,148.8098602193991,412.4164927220871,183.68487764906766,11033.114504131636,151.62640119895124,9107.507747445334,996654.1806211596,987612.4562279419
1519,7.344052382102305,7.344052382102298,41.49834671419052,41.498346714190475,0.15831892581194715,0.15831892581194698,97.78454652099809,97.78454652099802,142.58962319008307,142.58962319008293,0.31820073078114497,0.3182007307811447,0.0015271353034398917,0.0015271353034398904,200.00000000003897,200.0000000000388,3.7084938155778873,3.7084938155778846,512.8728871592376,12399.517609082552,1.2090880668423205,29.23162668781935,76.99495689411468,1861.4755190260425,3.0244670084341068,73.12129938645845,1.0192159104120615,24.641165374545643,0.0003666805835866983,0.008865086197625955,6.769671968146833,163.66758485068277,0.030922212997314943,0.7475936712032953,19.099346722965127,461.7570784938962,801.1911656434827,14727.342231985875,50.108841033195176,1206.147799595193,116.33346944554098,495.9905369463205,18.54892292454291,398.2059904253225,154.41113222360633,428.3196543649047,486.08928063553674,11751.981330522643,402.8266374810801,9738.974529381498,996481.9624906019,987214.5975472634
1520,7.586118716505726,7.58611871650573,9.466730420597951,9.466730420597955,12.55272046326623,12.552720463266237,114.65335636052957,114.65335636052964,141.0455009864931,141.04550098649312,0.7026485446866902,0.7026485446866904,0.0034538329957290053,0.003453832995729007,200.0000000035788,200.00000000357892,0.46565150712935083,0.465651507129351,817.7973168468211,9970.306936752664,2.403522509237421,29.302929531351854,154.44697921767255,1882.9650776940439,6.7476125600770525,82.26459897624834,2.2600137157730242,27.553319096727407,0.0032278794755849806,0.039353209485345576,11.778838957458207,143.6036012165532,0.010164413528522839,0.12392107509254154,30.821416012112593,375.7642285388727,1193.8836003520032,12309.188599761608,99.9157337688189,1212.4726048214393,157.78738366894262,477.42374164855875,43.13402730841308,362.77038528802916,161.30393603056035,387.95081763696453,808.9491104041879,9862.432611103184,669.7619488103372,8165.510043422498,996193.602186943,988789.0968272709
1521,4.928602121715599,4.928602121715596,48.56727478592647,48.56727478592645,0.15171803541731566,0.15171803541731554,90.35836964298994,90.35836964298991,142.53391714885367,142.5339171488536,0.26361491628081807,0.26361491628081796,0.0012837990630732276,0.0012837990630732267,199.9999999997303,199.99999999973025,10.115193197743876,10.115193197743872,899.4069717409794,12397.84408766255,2.164439714449675,29.835643885380037,139.54375341410244,1923.536010496376,5.22489622059063,72.02240003956211,1.762974508575154,24.301660732659837,0.0002537121058404637,0.0034972856895626515,12.3983265811201,170.90430108975957,0.08875358346486939,1.223420681172668,33.486579447266465,461.59458850169693,1259.0035400984223,14794.410839174392,90.50243976383163,1245.0995460512008,121.59440148439747,493.320693448358,31.236031841407545,402.9623238053681,163.3358545849934,429.2437977272068,856.890180381874,11811.772857463464,710.3455771993374,9791.73387707996,996169.0796320167,987163.6960163732
1522,4.701628902432234,4.7016289024322315,3.4025407648470067,3.402540764847006,34.50163213437425,34.50163213437423,93.8990840495737,93.89908404957367,139.47176459867893,139.4717645986789,0.1919558797456311,0.19195587974563108,0.004274440627324144,0.004274440627324142,199.9999999999351,199.99999999993506,37.88137475546332,37.88137475546331,957.8167442226184,15828.29938244156,4.107387019444717,67.8761901120146,253.05169853413165,4181.779101058024,8.913970682916604,147.30688047223973,2.97996381010884,49.2450770147333,0.24592926755363007,4.064078120604132,14.208808070194513,234.806156145479,0.13596437199687328,2.2468648604163164,36.58202760379417,604.5324310962509,1438.5407681171678,20664.328018670232,159.15690240940523,2627.946192136944,169.0593186356768,769.1599597509534,75.16023458610312,675.2608757013797,165.10937656937966,563.1136098732454,1016.475827049066,16797.66385646735,843.1666543597428,13933.66143888976,995905.3161738612,983109.949453231
1523,7.3268476322174605,7.326847632217461,19.43967102528807,19.439671025288078,7.687316016132415,7.687316016132417,109.4723655079171,109.47236550791712,141.1305498252586,141.13054982525867,0.5247685115899005,0.5247685115899005,0.00431927125867629,0.004319271258676292,199.9999999996672,199.99999999966724,0.7267866970518783,0.7267866970518783,722.6424767239964,12326.263706822245,2.252680673350542,38.42444489681716,136.96571322845094,2336.2527867175068,5.665644945705666,96.64008955934358,1.924809425709087,32.831876523816625,0.0020641106784662646,0.035207967096238774,10.91830762339711,186.2358542889836,0.013741505213574213,0.2343917254339332,27.227882155846082,464.4316746404367,1078.975975088095,15184.381178034506,88.69438264919548,1506.7872181294485,144.46685794663657,550.5766876513198,34.9944924387195,441.1043221434028,158.97245119845982,445.3793260714212,715.3167243145716,12201.3068174088,592.4780232346922,10106.02142845925,996285.7074629479,986892.0894384788
1524,7.606876347133941,7.606876347133944,3.836665601445909,3.836665601445912,18.87889144063528,18.87889144063529,120.18630194061194,120.18630194061205,142.99824745371723,142.99824745371734,3.19071639512214,3.190716395122142,0.011107922088139134,0.011107922088139141,199.99999999996916,199.9999999999693,0.11471878169026242,0.11471878169026249,387.96612363841194,13399.149748865795,0.5760776029581927,19.89593832733347,39.57597988242577,1366.8319180283718,2.7515591030549653,95.03033955369244,0.9498967667870318,32.80649584757386,0.0004062207090721708,0.014029606659733523,3.117846945572886,107.6807885337716,0.0011337556427005718,0.039156412659691484,14.329263097813467,494.8884202514676,637.1898177103122,15191.804587232804,28.381210229728403,903.2082591049752,152.1244574651609,519.8077606116185,31.938155524548954,399.6214586710064,151.71723935417825,443.05518817979146,349.7016980416968,12077.614858611898,288.64514167812445,9968.91027844589,996529.6747242529,986818.2137703391
1525,7.943808749544975,7.943808749544974,3.822326758825856,3.822326758825855,20.718870358851078,20.71887035885107,121.33672540952848,121.33672540952847,144.43636674014695,144.4363667401469,2.9528464002933834,2.9528464002933834,0.005688521557443151,0.005688521557443149,200.00266235919753,200.00266235919756,0.11670070403011926,0.11670070403011924,7.675056729049893,4012.2764521851177,0.007014451742985145,3.6669330985977133,0.485006242778522,253.5458949375007,0.04179674941854163,21.850016148440904,0.014075090489807736,7.3580112992365025,1.2265852945838565e-06,0.0006412199242030332,0.04011036702573889,20.96842887124781,2.232076589553518e-05,0.011668589113930738,0.2806505685743217,146.71522404792836,211.21018304764934,4515.269563741877,2.4465740207096247,172.18014440641628,144.33767343177664,245.28191794862983,23.00094802224817,123.94519253910138,144.62576760662125,228.04212120939758,6.597843320101696,3449.1434165240375,5.44686608855662,2847.4489918235167,996799.8711031817,993929.5407119271
1526,6.965096796341526,6.96509679634153,3.806032061565518,3.8060320615655194,19.356957923115836,19.356957923115846,120.53171525521448,120.53171525521451,143.177913552432,143.17791355243207,3.320057375617197,3.3200573756171994,0.004681848775867974,0.0046818487758679755,200.0000000000059,200.000000000006,0.11181490619265716,0.11181490619265722,13.98593724996343,13615.956778773896,0.018395188652374116,17.908566952048428,1.2716287016201298,1237.9893553400095,0.10114044034237349,98.46489653679902,0.03461102077012464,33.69542951985539,2.979802122651204e-06,0.0029009751857297667,0.10234188576663435,99.63455922557873,3.957158477296455e-05,0.03852476800849951,0.5152030345767872,501.5739829026498,218.80418567054605,15273.281797027917,3.2303648399248415,826.5168462880239,142.37198722408527,515.5499699303258,21.840271968870812,395.0182546751114,143.52108000564752,444.97723406387087,12.457719400933103,12128.16602088227,10.275932033249322,10004.095108227855,996806.5073606329,986757.4846744856
1527,7.359059287492631,7.359059287492638,28.285319462028173,28.285319462028205,6.951034235804274,6.951034235804282,107.57441222279934,107.57441222279944,143.9076244792345,143.90762447923464,0.6231488967741441,0.6231488967741446,0.002429224379543451,0.0024292243795434533,200.00000000999765,200.00000000999788,0.5345716494576368,0.5345716494576371,778.0206896236901,12889.735065990655,1.2670969083064254,20.99242818196176,81.90533425909717,1356.9537072359935,3.625161715116786,60.05929495503336,1.220492067658154,20.220309835032598,0.0003245828080122835,0.005377474478573622,7.133000472027474,118.17486030415307,0.010501595155232956,0.173983521423724,28.70789253012008,475.6134816866605,1072.5771856921972,14646.546312273425,53.69042260679341,882.5250403667067,138.64168334564977,482.6416897473611,31.067271122850435,375.0672775245617,160.67635086961002,421.62384646815934,700.5178456396715,11605.718922026676,580.1241575687991,9611.115483393633,996277.244640683,987243.0082901262
1528,7.550571349732165,7.55057134973217,6.101306942453819,6.1013069424538235,15.661100100954481,15.661100100954492,117.616390368962,117.6163903689621,141.822829577655,141.82282957765514,1.9931540919372228,1.9931540919372241,0.005447262225599785,0.0054472622255997884,200.00000000031378,200.00000000031397,0.15695169139035617,0.1569516913903563,813.6279191844599,12755.720043524318,1.8427525187390945,28.88990739415145,122.47678556404004,1920.1400930926834,6.397049888771097,100.29028695010028,2.189942755402573,34.33301149161574,0.0008251968613265575,0.012937093105687974,9.428586247027805,147.8174528399435,0.0034155243463344443,0.05354716982592414,30.39994820648956,476.5977414446453,1155.772519954376,15154.869322248778,80.86985942601584,1246.8110774578965,161.3647230961052,543.3846305607211,43.74833272714322,425.7682401917591,161.1968183257926,445.2676186247983,773.541935488715,12127.268667120312,639.4775796907927,10025.463468390357,996202.825132839,986869.1893389348
1529,7.519109319233304,7.519109319233302,3.897331543982509,3.8973315439825083,14.438817864333721,14.43881786433372,116.39249889339376,116.39249889339374,140.2856339603798,140.28563396037976,0.43482433777327373,0.4348243377732735,0.0023036811878453167,0.0023036811878453167,199.99999999953064,199.99999999953064,0.9413645694287838,0.9413645694287837,576.2705073444969,13356.118425883262,1.9983591871956474,46.31561327791726,124.98566683308638,2896.7704341717485,5.163063426093634,119.66339710324532,1.7368997120626584,40.25581381058498,0.004110217553366591,0.09526177671641795,9.118066019610824,211.32778447074412,0.013363208067773419,0.3097166820584903,21.857675010227563,506.5914223101989,917.9769010465285,16830.728044702126,80.38889235385626,1856.208295835438,154.1983817417491,627.7626676388396,37.805882848355346,511.3701687454458,155.08390489716254,483.1660811160326,586.5170229732933,13593.600085011543,485.79303723524345,11259.138291983925,996375.3228347057,985775.9474287105
